,Unnamed: 0,GEO_ID,NAME,County,POPUNI,PRED0_E,PRED12_E,PRED3_E,Total_Population_E,Cases,Deaths,0_mortality_rate,1_2_mortality_rate,3_mortality_rate,fatality_rate
855,855,0500000US19133,"Monona County, Iowa",Monona County,8612,3623,3208,1781,8730,4545.999999999999,1.0,0.0002760143527463428,0.0003117206982543641,0.0005614823133071309,0.00021997360316761992
856,856,0500000US19135,"Monroe County, Iowa",Monroe County,7703,2758,3262,1683,7807,3704.000000000001,433.0,0.15699782451051486,0.1327406499080319,0.25727866904337493,0.11690064794816411
857,857,0500000US19137,"Montgomery County, Iowa",Montgomery County,9917,3757,3861,2299,10053,1067.0000000000002,115.0,0.030609528879425075,0.029785029785029785,0.05002174858634189,0.10777881911902529
858,858,0500000US19139,"Muscatine County, Iowa",Muscatine County,42552,15497,19825,7230,42889,59466.00000000007,3678.000000000002,0.23733625863070285,0.1855233291298866,0.5087136929460584,0.06185046917566336
859,859,0500000US19141,"O'Brien County, Iowa",O'Brien County,13699,5589,5609,2501,13835,5664.999999999997,52.00000000000004,0.00930398998031849,0.009270814761989666,0.02079168332666935,0.0091791703442189
860,860,0500000US19143,"Osceola County, Iowa",Osceola County,5954,2596,2152,1206,6052,4305.999999999998,1.0,0.0003852080123266564,0.00046468401486988845,0.0008291873963515755,0.0002322340919647005
861,861,0500000US19145,"Page County, Iowa",Page County,13787,4773,5980,3034,15268,1913.0,1.0,0.00020951183741881415,0.00016722408026755852,0.0003295978905735003,0.0005227391531625719
862,862,0500000US19147,"Palo Alto County, Iowa",Palo Alto County,8793,3388,3182,2223,9003,2189.0,1.0,0.00029515938606847696,0.00031426775612822125,0.000449842555105713,0.00045682960255824577
863,863,0500000US19149,"Plymouth County, Iowa",Plymouth County,25177,10352,10532,4293,25068,20139.99999999996,285.00000000000006,0.027530911901081923,0.02706038739080897,0.06638714185883998,0.014150943396226447
864,864,0500000US19151,"Pocahontas County, Iowa",Pocahontas County,6614,3004,2472,1138,6797,4397.000000000004,41.00000000000001,0.013648468708388817,0.016585760517799357,0.036028119507908615,0.00932453945872185
865,865,0500000US19153,"Polk County, Iowa",Polk County,485034,201764,195664,87606,479612,496548.9999999996,13283.000000000002,0.06583434111139748,0.06788678550985364,0.15162203502043242,0.026750632868055343
866,866,0500000US19155,"Pottawattamie County, Iowa",Pottawattamie County,92009,37750,36666,17593,93393,47151.00000000003,884.9999999999999,0.02344370860927152,0.02413680248731795,0.050304098220883296,0.01876948527072595
867,867,0500000US19157,"Poweshiek County, Iowa",Poweshiek County,17161,6748,6636,3777,18388,9511.000000000004,733.9999999999997,0.10877296976882034,0.11060880048221815,0.19433412761450877,0.07717379875933124
868,868,0500000US19159,"Ringgold County, Iowa",Ringgold County,4893,1591,1974,1328,4964,831.0000000000003,23.0,0.014456316781898177,0.01165146909827761,0.017319277108433735,0.027677496991576404
869,869,0500000US19161,"Sac County, Iowa",Sac County,9714,4013,3561,2140,9802,3574.0000000000023,1.0,0.00024919013207077,0.0002808199943836001,0.00046728971962616824,0.00027979854504756556
870,870,0500000US19163,"Scott County, Iowa",Scott County,171182,70776,68597,31809,172446,62047.99999999999,945.9999999999998,0.013366112806601105,0.013790690554980535,0.029740010688798762,0.015246260959257346
871,871,0500000US19165,"Shelby County, Iowa",Shelby County,11447,4263,5001,2183,11606,6567.999999999999,1.0,0.0002345765892563922,0.0001999600079984003,0.0004580852038479157,0.00015225334957369064
872,872,0500000US19167,"Sioux County, Iowa",Sioux County,33022,16303,10641,6078,34827,31138.99999999997,10.000000000000002,0.0006133840397472859,0.0009397613006296402,0.0016452780519907867,0.0003211406917370504
873,873,0500000US19169,"Story County, Iowa",Story County,87195,37896,33071,16228,96941,40625.99999999998,326.0,0.008602491028076842,0.009857579147893925,0.020088735518856298,0.008024417860483439
874,874,0500000US19171,"Tama County, Iowa",Tama County,16840,5727,6928,4185,17032,43048.0,2402.0000000000005,0.41941679762528383,0.3467090069284065,0.5739545997610515,0.05579817877717897
875,875,0500000US19173,"Taylor County, Iowa",Taylor County,6117,2324,2184,1609,6167,5162.000000000003,1.0,0.0004302925989672978,0.0004578754578754579,0.0006215040397762585,0.00019372336303758223
876,876,0500000US19175,"Union County, Iowa",Union County,12012,5070,4740,2202,12358,1962.999999999999,15.999999999999998,0.0031558185404339245,0.003375527426160337,0.0072661217075386,0.008150789607743254
877,877,0500000US19177,"Van Buren County, Iowa",Van Buren County,7043,2223,2966,1854,7150,1506.0,17.999999999999996,0.008097165991902832,0.006068779501011462,0.009708737864077667,0.011952191235059759
878,878,0500000US19179,"Wapello County, Iowa",Wapello County,34431,12562,14509,7360,35141,53437.99999999998,1717.999999999999,0.13676166215570762,0.11840926321593487,0.23342391304347815,0.03214940678917624
879,879,0500000US19181,"Warren County, Iowa",Warren County,50399,23085,18470,8844,50076,19913.00000000001,70.00000000000003,0.0030322720381199928,0.003789929615592855,0.00791497060153777,0.0035152915181037507
880,880,0500000US19183,"Washington County, Iowa",Washington County,21939,8452,9011,4476,22100,22358.000000000007,903.0,0.10683861807856129,0.10021085340139829,0.2017426273458445,0.040388227927363796
881,881,0500000US19185,"Wayne County, Iowa",Wayne County,6431,1915,2647,1869,6429,511.0,15.999999999999998,0.00835509138381201,0.006044578768417075,0.008560727661851257,0.03131115459882583
882,882,0500000US19187,"Webster County, Iowa",Webster County,33666,13011,13281,7374,36545,17150.000000000044,181.00000000000009,0.013911305818153877,0.013628491830434462,0.0245457011120152,0.010553935860058287
883,883,0500000US19189,"Winnebago County, Iowa",Winnebago County,10051,3798,4303,1950,10534,2148.9999999999995,1.0,0.0002632964718272775,0.00023239600278875203,0.0005128205128205128,0.0004653327128897162
884,884,0500000US19191,"Winneshiek County, Iowa",Winneshiek County,18186,8241,6521,3424,20262,3230.999999999998,15.0,0.0018201674554058974,0.0023002606962122373,0.004380841121495327,0.004642525533890439
885,885,0500000US19193,"Woodbury County, Iowa",Woodbury County,101460,36569,43291,21600,102586,262275.0,3097.0000000000023,0.0846892176433592,0.07153911898547047,0.14337962962962975,0.011808216566580888
886,886,0500000US19195,"Worth County, Iowa",Worth County,7376,2660,3142,1574,7445,1294.9999999999995,1.0,0.00037593984962406017,0.00031826861871419476,0.0006353240152477764,0.0007722007722007725
887,887,0500000US19197,"Wright County, Iowa",Wright County,12553,4353,5383,2817,12739,22781.99999999998,29.000000000000004,0.00666207213416035,0.0053873304848597444,0.010294639687610935,0.001272934773066457
888,888,0500000US20001,"Allen County, Kansas",Allen County,12138,4095,4616,3427,12556,283.0,1.0,0.0002442002442002442,0.0002166377816291161,0.0002918004085205719,0.0035335689045936395
889,889,0500000US20003,"Anderson County, Kansas",Anderson County,7839,2076,3377,2386,7835,569.0,1.0,0.0004816955684007707,0.0002961208172934557,0.00041911148365465214,0.0017574692442882249
890,890,0500000US20005,"Atchison County, Kansas",Atchison County,15017,6845,4912,3260,16268,2758.9999999999995,1.0,0.00014609203798392987,0.00020358306188925082,0.00030674846625766873,0.00036245016310257344
891,891,0500000US20007,"Barber County, Kansas",Barber County,4427,1372,1924,1131,4624,171.00000000000009,1.0,0.0007288629737609329,0.0005197505197505198,0.0008841732979664014,0.005847953216374266
892,892,0500000US20009,"Barton County, Kansas",Barton County,25452,9441,10649,5362,26453,4534.000000000001,139.00000000000009,0.014723016629594332,0.013052868813973151,0.02592316299888103,0.03065725628584033
893,893,0500000US20011,"Bourbon County, Kansas",Bourbon County,14316,5000,5635,3681,14608,1983.0,116.0,0.0232,0.020585625554569654,0.03151317576745449,0.05849722642460918
894,894,0500000US20013,"Brown County, Kansas",Brown County,9550,3355,4028,2167,9626,1024.0,1.0,0.00029806259314456036,0.00024826216484607745,0.00046146746654360867,0.0009765625
895,895,0500000US20015,"Butler County, Kansas",Butler County,65175,25849,26754,12572,66698,6127.000000000002,1.0,3.8686216101203144e-05,3.7377588397996563e-05,7.954183900731785e-05,0.0001632120124041129
896,896,0500000US20017,"Chase County, Kansas",Chase County,2542,972,999,571,2637,365.9999999999999,1.0,0.00102880658436214,0.001001001001001001,0.0017513134851138354,0.002732240437158471
897,897,0500000US20019,"Chautauqua County, Kansas",Chautauqua County,3250,705,1582,963,3323,481.0,1.0,0.0014184397163120568,0.0006321112515802782,0.0010384215991692627,0.002079002079002079
898,898,0500000US20021,"Cherokee County, Kansas",Cherokee County,19921,7473,7925,4523,20179,2568.999999999999,23.0,0.00307774655426201,0.0029022082018927446,0.005085120495246518,0.00895289996107435
899,899,0500000US20023,"Cheyenne County, Kansas",Cheyenne County,2657,1028,1125,504,2665,187.00000000000003,1.0,0.0009727626459143969,0.0008888888888888889,0.001984126984126984,0.005347593582887699
900,900,0500000US20025,"Clark County, Kansas",Clark County,1994,760,738,496,2026,2763.999999999999,1.0,0.0013157894736842105,0.0013550135501355014,0.0020161290322580645,0.00036179450072358914
901,901,0500000US20027,"Clay County, Kansas",Clay County,7985,2774,3094,2117,8082,745.0000000000001,117.00000000000004,0.042177361211247315,0.03781512605042018,0.05526688710439303,0.15704697986577185
902,902,0500000US20029,"Cloud County, Kansas",Cloud County,8519,3220,2995,2304,8938,1184.9999999999995,1.0,0.00031055900621118014,0.000333889816360601,0.00043402777777777775,0.0008438818565400847
903,903,0500000US20031,"Coffey County, Kansas",Coffey County,8173,3392,3228,1553,8254,6114.000000000004,854.0000000000003,0.2517688679245284,0.26456009913258993,0.5499034127495173,0.13967942427216223
904,904,0500000US20033,"Comanche County, Kansas",Comanche County,1700,614,469,617,1740,161.00000000000003,1.0,0.0016286644951140066,0.0021321961620469083,0.0016207455429497568,0.006211180124223601
905,905,0500000US20035,"Cowley County, Kansas",Cowley County,33462,11964,14293,7205,35351,4485.999999999999,125.00000000000004,0.01044801069876296,0.008745539774714898,0.017349063150589875,0.027864467231386553
906,906,0500000US20037,"Crawford County, Kansas",Crawford County,37604,13996,15268,8340,38968,13579.00000000001,124.00000000000004,0.008859674192626468,0.008121561435682476,0.014868105515587536,0.009131747551366077
907,907,0500000US20039,"Decatur County, Kansas",Decatur County,2825,1168,1066,591,2860,74.99999999999997,1.0,0.0008561643835616438,0.0009380863039399625,0.001692047377326565,0.013333333333333338
908,908,0500000US20041,"Dickinson County, Kansas",Dickinson County,18392,7325,7456,3611,18828,972.0,15.0,0.0020477815699658703,0.002011802575107296,0.004153973968429798,0.015432098765432098
909,909,0500000US20043,"Doniphan County, Kansas",Doniphan County,7248,2349,3256,1643,7684,1939.0000000000005,1.0,0.0004257130693912303,0.0003071253071253071,0.0006086427267194157,0.0005157297576070138
910,910,0500000US20045,"Douglas County, Kansas",Douglas County,114221,49622,45862,18737,120290,20108.00000000005,23.0,0.0004635040909274112,0.0005015045135406219,0.001227517745636975,0.0011438233538889964
911,911,0500000US20047,"Edwards County, Kansas",Edwards County,2793,772,1264,757,2869,571.9999999999999,1.0,0.0012953367875647669,0.0007911392405063291,0.001321003963011889,0.0017482517482517487
912,912,0500000US20049,"Elk County, Kansas",Elk County,2524,560,1352,612,2523,36.0,1.0,0.0017857142857142857,0.0007396449704142012,0.0016339869281045752,0.027777777777777776
913,913,0500000US20051,"Ellis County, Kansas",Ellis County,27782,12374,10570,4838,28775,3006.9999999999973,6.0,0.00048488766769031843,0.0005676442762535478,0.0012401818933443572,0.0019953441968739625
914,914,0500000US20053,"Ellsworth County, Kansas",Ellsworth County,5235,1926,2119,1190,6231,512.9999999999999,1.0,0.0005192107995846313,0.00047192071731949034,0.0008403361344537816,0.0019493177387914233
915,915,0500000US20055,"Finney County, Kansas",Finney County,36069,11340,15747,8982,36750,131991.99999999997,773.0000000000003,0.06816578483245153,0.04908871531085288,0.08606101091071035,0.0058564155403357816
916,916,0500000US20057,"Ford County, Kansas",Ford County,33278,10424,15495,7359,34179,164607.00000000003,790.0000000000002,0.07578664620107446,0.05098418844788643,0.10735154232912084,0.004799309871390646
917,917,0500000US20059,"Franklin County, Kansas",Franklin County,25192,10147,10050,4995,25558,6001.000000000005,23.0,0.00226667980683946,0.0022885572139303484,0.004604604604604604,0.003832694550908179
918,918,0500000US20061,"Geary County, Kansas",Geary County,31533,12783,12755,5995,34025,5547.000000000001,59.000000000000014,0.004615504967535008,0.004625637005096042,0.009841534612176817,0.010636380025238869
919,919,0500000US20063,"Gove County, Kansas",Gove County,2628,1155,900,573,2644,161.00000000000003,1.0,0.0008658008658008658,0.0011111111111111111,0.0017452006980802793,0.006211180124223601
920,920,0500000US20065,"Graham County, Kansas",Graham County,2482,968,983,531,2519,229.00000000000009,1.0,0.0010330578512396695,0.001017293997965412,0.0018832391713747645,0.004366812227074234
921,921,0500000US20067,"Grant County, Kansas",Grant County,7128,2667,3383,1078,7467,3017.000000000002,82.00000000000001,0.030746156730408706,0.02423884126514928,0.07606679035250465,0.027179317202519048
922,922,0500000US20069,"Gray County, Kansas",Gray County,5988,1837,2819,1332,6039,2314.000000000001,1.0,0.0005443658138268917,0.000354735721887194,0.0007507507507507507,0.0004321521175453758
923,923,0500000US20071,"Greeley County, Kansas",Greeley County,1232,365,640,227,1185,43.99999999999999,1.0,0.0027397260273972603,0.0015625,0.004405286343612335,0.02272727272727273
924,924,0500000US20073,"Greenwood County, Kansas",Greenwood County,5956,2183,2321,1452,6081,831.0000000000003,1.0,0.0004580852038479157,0.00043084877208099956,0.0006887052341597796,0.0012033694344163654
925,925,0500000US20075,"Hamilton County, Kansas",Hamilton County,2539,979,1004,556,2591,2329.0000000000005,1.0,0.0010214504596527069,0.00099601593625498,0.0017985611510791368,0.00042936882782309996
926,926,0500000US20077,"Harper County, Kansas",Harper County,5436,1695,2610,1131,5594,229.00000000000009,1.0,0.0005899705014749262,0.0003831417624521073,0.0008841732979664014,0.004366812227074234
927,927,0500000US20079,"Harvey County, Kansas",Harvey County,33645,13356,14172,6117,34503,4000.0,191.0,0.014300688828990715,0.013477279141970082,0.031224456432891942,0.04775
928,928,0500000US20081,"Haskell County, Kansas",Haskell County,3965,1281,2238,446,4018,2218.9999999999995,1.0,0.00078064012490242,0.00044682752457551384,0.002242152466367713,0.0004506534474988735
929,929,0500000US20083,"Hodgeman County, Kansas",Hodgeman County,1794,784,687,323,1876,523.0000000000001,1.0,0.0012755102040816326,0.001455604075691412,0.0030959752321981426,0.001912045889101338
930,930,0500000US20085,"Jackson County, Kansas",Jackson County,13117,4125,6182,2810,13266,8121.000000000007,57.00000000000001,0.01381818181818182,0.009220317049498545,0.0202846975088968,0.007018840044329511
931,931,0500000US20087,"Jefferson County, Kansas",Jefferson County,19024,8782,7040,3202,18890,2613.9999999999995,1.0,0.00011386927806877705,0.00014204545454545454,0.0003123048094940662,0.0003825554705432288
932,932,0500000US20089,"Jewell County, Kansas",Jewell County,2877,757,1465,655,2885,485.00000000000006,1.0,0.001321003963011889,0.0006825938566552901,0.0015267175572519084,0.0020618556701030924
933,933,0500000US20091,"Johnson County, Kansas",Johnson County,600662,296498,221233,82931,591506,171200.99999999985,7421.999999999994,0.025032209323503005,0.03354834043745731,0.08949608710856005,0.04335255051080309
934,934,0500000US20093,"Kearny County, Kansas",Kearny County,3832,1060,2102,670,3907,4102.999999999998,49.99999999999999,0.04716981132075471,0.023786869647954324,0.07462686567164178,0.012186205215695836
935,935,0500000US20095,"Kingman County, Kansas",Kingman County,7108,2946,2766,1396,7340,126.0,1.0,0.00033944331296673454,0.00036153289949385393,0.0007163323782234957,0.007936507936507936
936,936,0500000US20097,"Kiowa County, Kansas",Kiowa County,2378,815,966,597,2505,289.00000000000006,1.0,0.001226993865030675,0.0010351966873706005,0.0016750418760469012,0.0034602076124567466
937,937,0500000US20099,"Labette County, Kansas",Labette County,19570,6418,7711,5441,20119,4672.000000000002,1.0,0.0001558117793705204,0.00012968486577616392,0.0001837897445322551,0.00021404109589041087
938,938,0500000US20101,"Lane County, Kansas",Lane County,1532,473,759,300,1564,305.00000000000006,1.0,0.0021141649048625794,0.0013175230566534915,0.0033333333333333335,0.0032786885245901635
939,939,0500000US20103,"Leavenworth County, Kansas",Leavenworth County,76429,32539,32261,11629,80745,104996.99999999972,679.9999999999998,0.02089799932388825,0.02107808189454759,0.05847450339668069,0.006476375515490933
940,940,0500000US20105,"Lincoln County, Kansas",Lincoln County,2961,1096,1144,721,3044,109.00000000000009,1.0,0.0009124087591240876,0.0008741258741258741,0.0013869625520110957,0.009174311926605498
941,941,0500000US20107,"Linn County, Kansas",Linn County,9675,3380,4299,1996,9671,1399.9999999999998,1.0,0.0002958579881656805,0.00023261223540358222,0.000501002004008016,0.0007142857142857144
942,942,0500000US20109,"Logan County, Kansas",Logan County,2794,916,1104,774,2805,55.000000000000014,1.0,0.001091703056768559,0.0009057971014492754,0.0012919896640826874,0.018181818181818177
943,943,0500000US20111,"Lyon County, Kansas",Lyon County,32133,11060,12629,8444,33251,43114.000000000015,499.99999999999983,0.04520795660036165,0.039591416580885254,0.05921364282330647,0.011597161014983525
944,944,0500000US20113,"McPherson County, Kansas",McPherson County,28180,12736,10379,5065,28567,5632.999999999995,1.0,7.85175879396985e-05,9.634839579920994e-05,0.00019743336623889436,0.00017752529735487322
945,945,0500000US20115,"Marion County, Kansas",Marion County,11479,3904,4803,2772,11964,1416.0,98.00000000000004,0.025102459016393453,0.020403914220279002,0.035353535353535366,0.06920903954802263
946,946,0500000US20117,"Marshall County, Kansas",Marshall County,9689,3922,3844,1923,9749,164.99999999999994,1.0,0.00025497195308516065,0.00026014568158168577,0.0005200208008320333,0.006060606060606062
947,947,0500000US20119,"Meade County, Kansas",Meade County,3984,1505,1756,723,4180,2617.999999999998,1.0,0.000664451827242525,0.0005694760820045558,0.0013831258644536654,0.0003819709702062646
948,948,0500000US20121,"Miami County, Kansas",Miami County,34179,14304,13724,6151,33417,2911.0000000000005,1.0,6.991051454138702e-05,7.28650539201399e-05,0.00016257519102584944,0.0003435245620061834
949,949,0500000US20123,"Mitchell County, Kansas",Mitchell County,5860,2492,2094,1274,6145,761.0000000000002,1.0,0.0004012841091492777,0.0004775549188156638,0.0007849293563579278,0.0013140604467805515
950,950,0500000US20125,"Montgomery County, Kansas",Montgomery County,31090,10078,13145,7867,32521,4069.000000000001,271.00000000000006,0.02689025600317524,0.02061620387980221,0.034447692894368886,0.06660113049889407
951,951,0500000US20127,"Morris County, Kansas",Morris County,5616,2386,2379,851,5566,528.0,1.0,0.00041911148365465214,0.0004203446826397646,0.0011750881316098707,0.001893939393939394
952,952,0500000US20129,"Morton County, Kansas",Morton County,2578,1146,959,473,2754,579.0000000000002,83.99999999999999,0.07329842931937172,0.0875912408759124,0.17758985200845662,0.1450777202072538
953,953,0500000US20131,"Nemaha County, Kansas",Nemaha County,10225,4469,3861,1895,10121,1870.9999999999995,1.0,0.00022376370552696352,0.000259000259000259,0.0005277044854881266,0.000534473543559594
954,954,0500000US20133,"Neosho County, Kansas",Neosho County,15766,5364,6430,3972,16108,1758.9999999999998,1.0,0.00018642803877703205,0.00015552099533437013,0.00025176233635448137,0.0005685048322910746
955,955,0500000US20135,"Ness County, Kansas",Ness County,2747,1049,1040,658,2876,271.00000000000006,1.0,0.0009532888465204957,0.0009615384615384616,0.001519756838905775,0.0036900369003690027
956,956,0500000US20137,"Norton County, Kansas",Norton County,4631,1702,1844,1085,5446,644.0000000000002,1.0,0.0005875440658049354,0.0005422993492407809,0.0009216589861751152,0.0015527950310559
957,957,0500000US20139,"Osage County, Kansas",Osage County,15932,5046,6541,4345,15881,1451.9999999999998,1.0,0.00019817677368212446,0.00015288182235132243,0.00023014959723820482,0.0006887052341597797
958,958,0500000US20141,"Osborne County, Kansas",Osborne County,3416,1458,1081,877,3530,266.0,1.0,0.0006858710562414266,0.0009250693802035153,0.0011402508551881414,0.0037593984962406013
959,959,0500000US20143,"Ottawa County, Kansas",Ottawa County,5664,2154,2272,1238,5822,943.9999999999998,1.0,0.00046425255338904364,0.00044014084507042255,0.0008077544426494346,0.0010593220338983053
960,960,0500000US20145,"Pawnee County, Kansas",Pawnee County,5824,1856,2224,1744,6629,248.00000000000028,1.0,0.0005387931034482759,0.0004496402877697842,0.0005733944954128441,0.004032258064516125
961,961,0500000US20147,"Phillips County, Kansas",Phillips County,5223,2314,1733,1176,5340,1055.0000000000002,109.00000000000009,0.04710458081244602,0.0628967109059435,0.09268707482993205,0.10331753554502375
962,962,0500000US20149,"Pottawatomie County, Kansas",Pottawatomie County,24359,10585,9806,3968,23847,4981.999999999998,1.0,9.44733112895607e-05,0.00010197838058331633,0.00025201612903225806,0.00020072260136491375
963,963,0500000US20151,"Pratt County, Kansas",Pratt County,8931,3206,3891,1834,9452,841.0000000000002,1.0,0.00031191515907673113,0.00025700334104343357,0.0005452562704471102,0.0011890606420927464
964,964,0500000US20153,"Rawlins County, Kansas",Rawlins County,2530,549,1149,832,2502,1.0,1.0,0.0018214936247723133,0.0008703220191470844,0.001201923076923077,1.0
965,965,0500000US20155,"Reno County, Kansas",Reno County,59676,21882,24449,13345,62765,8298.999999999996,8.000000000000002,0.0003655972945800202,0.00032721174690171387,0.0005994754589733984,0.0009639715628388969
966,966,0500000US20157,"Republic County, Kansas",Republic County,4636,1481,1773,1382,4658,889.0000000000001,1.0,0.0006752194463200541,0.0005640157924421884,0.000723589001447178,0.001124859392575928
967,967,0500000US20159,"Rice County, Kansas",Rice County,9020,3454,3547,2019,9658,629.0000000000002,1.0,0.00028951939779965256,0.000281928390188892,0.0004952947003467063,0.0015898251192368834
968,968,0500000US20161,"Riley County, Kansas",Riley County,68667,25691,30558,12418,75056,16538.000000000007,191.0,0.007434510139737651,0.006250409058184436,0.0153808986954421,0.01154915951142822
969,969,0500000US20163,"Rooks County, Kansas",Rooks County,4909,2116,1885,908,5053,834.0000000000001,1.0,0.0004725897920604915,0.0005305039787798408,0.0011013215859030838,0.001199040767386091
970,970,0500000US20165,"Rush County, Kansas",Rush County,3036,1213,1283,540,3022,109.00000000000009,1.0,0.0008244023083264633,0.000779423226812159,0.001851851851851852,0.009174311926605498
971,971,0500000US20167,"Russell County, Kansas",Russell County,6845,3056,2435,1354,6948,105.99999999999996,1.0,0.0003272251308900524,0.0004106776180698152,0.0007385524372230429,0.009433962264150947
972,972,0500000US20169,"Saline County, Kansas",Saline County,53462,20391,22697,10374,54701,9514.000000000016,247.00000000000009,0.012113187190427154,0.01088249548398467,0.02380952380952382,0.025961740592810558
973,973,0500000US20171,"Scott County, Kansas",Scott County,4804,1377,2480,947,4917,1288.0000000000005,1.0,0.0007262164124909223,0.0004032258064516129,0.0010559662090813093,0.00077639751552795
974,974,0500000US20173,"Sedgwick County, Kansas",Sedgwick County,512501,198879,211673,101949,513375,129131.9999999999,2393.9999999999995,0.012037470019459066,0.01130989781408115,0.02348232939999411,0.018539169222191256
975,975,0500000US20175,"Seward County, Kansas",Seward County,21095,5483,9949,5663,22349,87655.99999999993,167.99999999999997,0.030640160496078785,0.016886119207960595,0.02966625463535228,0.0019165830062973454
976,976,0500000US20177,"Shawnee County, Kansas",Shawnee County,174808,65845,72846,36117,177852,55193.00000000015,975.0,0.014807502467917079,0.013384399967053784,0.026995597641000083,0.017665283641041387
977,977,0500000US20179,"Sheridan County, Kansas",Sheridan County,2521,877,1038,606,2506,348.99999999999994,1.0,0.0011402508551881414,0.0009633911368015414,0.0016501650165016502,0.002865329512893983
978,978,0500000US20181,"Sherman County, Kansas",Sherman County,5864,2636,1999,1229,5938,676.0000000000001,1.0,0.00037936267071320183,0.0005002501250625312,0.0008136696501220504,0.0014792899408284021
979,979,0500000US20183,"Smith County, Kansas",Smith County,3582,1389,1428,765,3627,261.00000000000006,1.0,0.0007199424046076314,0.0007002801120448179,0.00130718954248366,0.003831417624521072
980,980,0500000US20185,"Stafford County, Kansas",Stafford County,4156,1560,1707,889,4181,146.99999999999997,1.0,0.000641025641025641,0.0005858230814294083,0.0011248593925759281,0.006802721088435376
981,981,0500000US20187,"Stanton County, Kansas",Stanton County,1981,596,772,613,2052,1014.0000000000005,1.0,0.0016778523489932886,0.0012953367875647669,0.0016313213703099511,0.0009861932938856012
982,982,0500000US20189,"Stevens County, Kansas",Stevens County,5472,1733,2479,1260,5603,2773.999999999999,1.0,0.0005770340450086555,0.0004033884630899556,0.0007936507936507937,0.00036049026676279755
983,983,0500000US20191,"Sumner County, Kansas",Sumner County,22728,7588,10360,4780,23114,2074.0000000000005,125.00000000000004,0.016473379019504488,0.01206563706563707,0.02615062761506277,0.06027000964320155
984,984,0500000US20193,"Thomas County, Kansas",Thomas County,7540,3164,2920,1456,7810,748.0000000000003,1.0,0.0003160556257901391,0.00034246575342465754,0.0006868131868131869,0.0013368983957219246
985,985,0500000US20195,"Trego County, Kansas",Trego County,2791,1084,1196,511,2840,118.00000000000004,1.0,0.0009225092250922509,0.0008361204013377926,0.0019569471624266144,0.008474576271186437
986,986,0500000US20197,"Wabaunsee County, Kansas",Wabaunsee County,6931,2862,2729,1340,6889,3113.0000000000005,1.0,0.00034940600978336826,0.00036643459142543056,0.0007462686567164179,0.00032123353678123993
987,987,0500000US20199,"Wallace County, Kansas",Wallace County,1518,596,685,237,1574,1.0,1.0,0.0016778523489932886,0.00145985401459854,0.004219409282700422,1.0
988,988,0500000US20201,"Washington County, Kansas",Washington County,5406,1718,2467,1221,5493,66.99999999999997,1.0,0.0005820721769499418,0.00040535062829347385,0.000819000819000819,0.014925373134328365
989,989,0500000US20203,"Wichita County, Kansas",Wichita County,2119,626,1032,461,2130,21.0,1.0,0.001597444089456869,0.0009689922480620155,0.0021691973969631237,0.047619047619047616
990,990,0500000US20205,"Wilson County, Kansas",Wilson County,8483,2407,3951,2125,8688,235.0,1.0,0.0004154549231408392,0.0002531004808909137,0.00047058823529411766,0.00425531914893617
991,991,0500000US20207,"Woodson County, Kansas",Woodson County,3134,1082,1350,702,3157,783.9999999999998,1.0,0.0009242144177449168,0.0007407407407407407,0.0014245014245014246,0.001275510204081633
992,992,0500000US20209,"Wyandotte County, Kansas",Wyandotte County,165019,50861,70224,43934,164861,205113.0,8068.999999999993,0.1586480800613435,0.11490373661426283,0.18366185642099497,0.03933929102494719
993,993,0500000US21001,"Adair County, Kentucky",Adair County,18125,4787,8642,4696,19222,11965.99999999999,1733.9999999999995,0.36223104240651754,0.20064799814857667,0.3692504258943781,0.14491057997660045
994,994,0500000US21003,"Allen County, Kentucky",Allen County,21236,6743,7965,6528,20944,11293.000000000027,378.0000000000001,0.05605813436156015,0.04745762711864408,0.0579044117647059,0.03347206233950228
995,995,0500000US21005,"Anderson County, Kentucky",Anderson County,22747,7885,8959,5903,22409,2476.999999999999,133.0,0.016867469879518072,0.014845406853443465,0.022530916483144165,0.05369398465886155
996,996,0500000US21007,"Ballard County, Kentucky",Ballard County,7823,2308,3294,2221,8032,1440.9999999999995,1.0,0.0004332755632582322,0.00030358227079538557,0.00045024763619990995,0.0006939625260235949
997,997,0500000US21009,"Barren County, Kentucky",Barren County,44081,13438,18408,12235,43884,8423.999999999995,124.00000000000004,0.009227563625539517,0.006736201651455891,0.010134859011033923,0.014719848053181401
998,998,0500000US21011,"Bath County, Kentucky",Bath County,12500,4239,4919,3342,12355,1285.9999999999998,93.00000000000004,0.021939136588818128,0.018906281764586308,0.02782764811490127,0.07231726283048216
999,999,0500000US21013,"Bell County, Kentucky",Bell County,25351,6636,10478,8237,26791,4195.999999999996,20.0,0.0030138637733574444,0.001908761213972132,0.002428068471530897,0.004766444232602482
1000,1000,0500000US21015,"Boone County, Kentucky",Boone County,133139,62060,50994,20085,130820,51960.99999999996,1652.9999999999995,0.026635514018691582,0.03241557830332979,0.08230022404779684,0.03181232077904583
1001,1001,0500000US21017,"Bourbon County, Kentucky",Bourbon County,19659,6454,8075,5130,20058,2609.999999999999,139.00000000000009,0.0215370312984196,0.017213622291021684,0.027095516569200798,0.053256704980842964
